Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ghana,GHA,1991,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.56567656765677
Ghana,GHA,1990,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.4906490660066
Ghana,GHA,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.41562156105611
Ghana,GHA,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.34059405940594
Ghana,GHA,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.26556655775578
Ghana,GHA,1986,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.19053905280528
Ghana,GHA,1985,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.11551155115512
Ghana,GHA,1984,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.04048404950495
Ghana,GHA,1983,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.96545654455446
Ghana,GHA,1982,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.89042904290429
Ghana,GHA,1981,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.81540154125413
Ghana,GHA,1980,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.74037403630363
Ghana,GHA,1979,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.66534653465347
Ghana,GHA,1978,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.5903190330033
Ghana,GHA,1977,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.51529152805281
Ghana,GHA,1976,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.44026402640264
Ghana,GHA,1975,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.36523652475248
Ghana,GHA,1974,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.29020901980198
Ghana,GHA,1973,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.21518151815182
Ghana,GHA,1972,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.14015401650165
Ghana,GHA,1971,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.06512651155116
Ghana,GHA,1970,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.99009900990099
Ghana,GHA,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.8
Ghana,GHA,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.8
Ghana,GHA,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.8
Ghana,GHA,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.8
Ghana,GHA,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,14.8
Ghana,GHA,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15
Ghana,GHA,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15
Ghana,GHA,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15.1
Ghana,GHA,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15.1
Ghana,GHA,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15.1
Ghana,GHA,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15.1
Ghana,GHA,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,15.1
Ghana,GHA,2024,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2023,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2022,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2021,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2020,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2019,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2015,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2014,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2013,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.1
Ghana,GHA,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.7
Ghana,GHA,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.7
Ghana,GHA,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.7
Ghana,GHA,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.7
Ghana,GHA,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.7
Ghana,GHA,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,7.8
Ghana,GHA,2024,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2023,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2022,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2021,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2020,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2019,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
Ghana,GHA,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Ghana,GHA,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.4
Ghana,GHA,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Ghana,GHA,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Ghana,GHA,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Ghana,GHA,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Ghana,GHA,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.8
Ghana,GHA,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.9
Ghana,GHA,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.9
Ghana,GHA,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.9
Ghana,GHA,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
Ghana,GHA,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8867457674884
Ghana,GHA,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.9430687797207
Ghana,GHA,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5136382027158
Ghana,GHA,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.6574735227332
Ghana,GHA,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.8537826616486
Ghana,GHA,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.323230201462
Ghana,GHA,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.1365503192521
Ghana,GHA,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5617099184239
Ghana,GHA,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8442929192419
Ghana,GHA,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.9826505985758
Ghana,GHA,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5837731324669
Ghana,GHA,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.3698425406713
Ghana,GHA,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1311546901572
Ghana,GHA,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.663704967184
Ghana,GHA,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.0387379636491
Ghana,GHA,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.9933842095403
Ghana,GHA,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.4080967578414
Ghana,GHA,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.294114484663
Ghana,GHA,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.3330959873622
Ghana,GHA,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.4530129301836
Ghana,GHA,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.9524260930096
Ghana,GHA,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.5454059013539
Ghana,GHA,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.1483770619295
Ghana,GHA,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.2418001245052
Ghana,GHA,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.2715219593039
Ghana,GHA,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.7763437934285
Ghana,GHA,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.0141073080481
Ghana,GHA,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.7815976306205
Ghana,GHA,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.9550830342103
Ghana,GHA,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.7785905027284
Ghana,GHA,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.790585975024
Ghana,GHA,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.9308643888329
Ghana,GHA,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.779057218035
Ghana,GHA,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,45.5104758789699
Ghana,GHA,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.8476174659294
Ghana,GHA,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.9674812695895
Ghana,GHA,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,49.6130122260739
Ghana,GHA,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,50.6005361930295
Ghana,GHA,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,47.775389964274
Ghana,GHA,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.8925514796763
Ghana,GHA,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,49.2428694453377
Ghana,GHA,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,59.7305991154001
Ghana,GHA,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,57.3411527917549
Ghana,GHA,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,53.0842948806213
Ghana,GHA,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,57.9202837673854
Ghana,GHA,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,59.9674013181206
Ghana,GHA,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,60.7119031735443
Ghana,GHA,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,56.2035295171549
Ghana,GHA,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,50.5669629175605
Ghana,GHA,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,47.6623130796896
Ghana,GHA,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,51.137339055794
Ghana,GHA,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.9860039988575
Ghana,GHA,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,46.6429840142096
Ghana,GHA,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,44.16
Ghana,GHA,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,46.5250110668437
Ghana,GHA,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,45.9270364817591
Ghana,GHA,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.7647058823529
Ghana,GHA,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.2260638297872
Ghana,GHA,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.2806324110672
Ghana,GHA,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.5197817189632
Ghana,GHA,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.3559870550162
Ghana,GHA,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.9090909090909
Ghana,GHA,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.8926038500507
Ghana,GHA,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.3763440860215
Ghana,GHA,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.8515535097814
Ghana,GHA,2020,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01235997676849
Ghana,GHA,2019,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00817000865936
Ghana,GHA,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0022200345993
Ghana,GHA,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99686998128891
Ghana,GHA,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996119976043701
Ghana,GHA,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.981519997119904
Ghana,GHA,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.978120028972626
Ghana,GHA,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.967050015926361
Ghana,GHA,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.963100016117096
Ghana,GHA,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.958329975605011
Ghana,GHA,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.950110018253326
Ghana,GHA,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.952310025691986
Ghana,GHA,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.948660016059875
Ghana,GHA,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.938839972019196
Ghana,GHA,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.919409990310669
Ghana,GHA,2004,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.906120002269745
Ghana,GHA,2003,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.915970027446747
Ghana,GHA,2002,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.912970006465912
Ghana,GHA,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.910210013389587
Ghana,GHA,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.895910024642944
Ghana,GHA,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.885079979896545
Ghana,GHA,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.842209994792938
Ghana,GHA,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.779609978199005
Ghana,GHA,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.776579976081848
Ghana,GHA,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.766080021858215
Ghana,GHA,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.755900025367737
Ghana,GHA,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.741339981555939
Ghana,GHA,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.748889982700348
Ghana,GHA,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.753489971160889
Ghana,GHA,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.764789998531342
Ghana,GHA,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.764840006828308
Ghana,GHA,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.765659987926483
Ghana,GHA,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.75654000043869
Ghana,GHA,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.752290010452271
Ghana,GHA,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.751460015773773
Ghana,GHA,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.753229975700378
Ghana,GHA,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.761520028114319
Ghana,GHA,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.773710012435913
Ghana,GHA,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.769500017166138
Ghana,GHA,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.763520002365112
Ghana,GHA,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.4155248289227
Ghana,GHA,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.8322499399433
Ghana,GHA,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,88.8965895894549
Ghana,GHA,2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.296060543559
Ghana,GHA,2015,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.2659750407999
Ghana,GHA,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.6628527134626
Ghana,GHA,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.3437701906747
Ghana,GHA,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.3232438624479
Ghana,GHA,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,88.0125465221553
Ghana,GHA,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.0811920166016
Ghana,GHA,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.8065185546875
Ghana,GHA,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.9477005004883
Ghana,GHA,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,68.6254119873047
Ghana,GHA,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,70.9063186645508
Ghana,GHA,2004,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.8199920654297
Ghana,GHA,2003,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,65.334846496582
Ghana,GHA,2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.209846496582
Ghana,GHA,2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.977180480957
Ghana,GHA,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.1900787353516
Ghana,GHA,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.8572082519531
Ghana,GHA,1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,63.849250793457
Ghana,GHA,1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,57.7922210693359
Ghana,GHA,1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,57.0226097106934
Ghana,GHA,1980,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,54.4368286132812
Ghana,GHA,1979,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.7014503479004
Ghana,GHA,1978,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.5851898193359
Ghana,GHA,1977,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,52.1793785095215
Ghana,GHA,1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,50.001838684082
Ghana,GHA,1975,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,47.3916816711426
Ghana,GHA,1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,45.8068313598633
Ghana,GHA,1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,56.0108604431152
Ghana,GHA,1971,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,61.8983612060547
Ghana,GHA,2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.1
Ghana,GHA,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.5
Ghana,GHA,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40.2
Ghana,GHA,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,42
Ghana,GHA,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.9
Ghana,GHA,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46
Ghana,GHA,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,48.1
Ghana,GHA,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,50.2
Ghana,GHA,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.5
Ghana,GHA,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.8
Ghana,GHA,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.4
Ghana,GHA,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.2
Ghana,GHA,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,63.3
Ghana,GHA,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.5
Ghana,GHA,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,69.9
Ghana,GHA,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.1
Ghana,GHA,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.3
Ghana,GHA,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,79.3
Ghana,GHA,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.2
Ghana,GHA,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,85.2
Ghana,GHA,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88.5
Ghana,GHA,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.1
Ghana,GHA,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,96.1
